MolFrac_1,T
0.28,308.15
0.38,308.15
0.48,308.15
0.58,308.15
0.68,308.15
0.78,308.15
0.88,308.15
0.98,308.15
0.0,308.15
0.1,308.15
0.18,308.15
0.2,308.15
0.28,308.15
0.3,308.15
0.38,308.15
0.4,308.15
0.48,308.15
0.5,308.15
0.58,308.15
0.6,308.15
0.68,308.15
0.7,308.15
0.78,308.15
0.8,308.15
0.88,308.15
0.9,308.15
0.98,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.18,308.15
0.2,308.15
0.28,308.15
0.3,308.15
0.38,308.15
0.4,308.15
0.48,308.15
0.5,308.15
0.58,308.15
0.6,308.15
0.68,308.15
0.7,308.15
0.78,308.15
0.8,308.15
0.88,308.15
0.9,308.15
0.98,308.15
1.0,308.15
0.0,305.12
0.1,305.12
0.2,305.12
0.3,305.12
0.4,305.12
0.5,305.12
0.6,305.12
0.7,305.12
0.8,305.12
0.9,305.12
1.0,305.12
0.0,308.15
0.1,303.35
0.2,303.35
0.3,303.35
0.4,303.35
0.5,303.35
0.6,303.35
0.7,303.35
0.8,303.35
0.9,303.35
1.0,308.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,305.65
0.1,305.65
0.2,309.15
0.3,309.15
0.4,309.15
0.5,309.15
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,309.4
0.1,309.4
0.2,309.4
0.22,298.0
0.3,309.4
0.32,298.0
0.4,309.4
0.42,298.0
0.5,309.4
0.52,298.0
0.6,309.4
0.62,298.0
0.7,309.4
0.72,298.0
0.8,309.4
0.82,298.0
0.9,309.4
1.0,309.4
0.06,318.15
0.16,318.15
0.26,318.15
0.36,318.15
0.46,318.15
0.56,318.15
0.66,318.15
0.76,318.15
0.86,318.15
0.96,318.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,298.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.0,308.15
0.1,310.65000000000003
0.2,310.65000000000003
0.3,310.65000000000003
0.4,310.65000000000003
0.5,310.65000000000003
0.6,310.65000000000003
0.7,310.65000000000003
0.8,310.65000000000003
0.9,310.65000000000003
1.0,308.15
0.15,313.15
0.25,313.15
0.35,313.15
0.45,313.15
0.55,313.15
0.65,313.15
0.75,313.15
0.85,313.15
0.95,313.15
0.15,308.15
0.25,308.15
0.34,308.15
0.45,308.15
0.55,308.15
0.65,308.15
0.75,308.15
0.85,308.15
0.95,308.15
0.14,303.15
0.24,303.15
0.34,303.15
0.44,303.15
0.54,303.15
0.64,303.15
0.74,303.15
0.84,303.15
0.94,303.15
0.97,308.15
0.0,298.16
0.1,298.16
0.2,298.16
0.3,298.16
0.4,298.16
0.5,298.16
0.6,298.16
0.7,298.16
0.8,298.16
0.9,298.16
0.0,298.15
0.1,298.15
0.2,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.1,313.0
0.2,309.8
0.3,308.2
0.4,309.0
0.5,309.0
0.6,309.0
0.7,313.0
0.8,313.0
0.9,313.0
0.97,304.0
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.05,308.15
0.15,308.15
0.25,308.15
0.35,308.15
0.45,308.15
0.55,308.15
0.65,308.15
0.75,308.15
0.85,308.15
0.95,308.15
0.0,298.15
0.1,298.15
0.2,298.15
0.28,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.62,313.15000000000003
0.0,306.9
0.1,306.9
0.2,306.9
0.3,306.9
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.02,313.15
0.0,298.16
0.1,298.16
0.2,298.16
0.3,298.16
0.4,298.16
0.5,298.16
0.6,298.16
0.7,298.16
0.8,298.16
0.9,298.16
0.0,298.15
0.05,323.15
0.1,300.65
0.15,323.15
0.2,300.65
0.25,323.15
0.3,300.65
0.35,323.15
0.4,300.65
0.45,323.15
0.5,300.65
0.55,323.15
0.6,300.65
0.65,323.15
0.7,300.65
0.75,323.15
0.8,300.65
0.85,323.15
0.9,300.65
0.95,323.15
0.9678,308.15
0.0,298.16
0.1,298.16
0.2,298.16
0.3,298.16
0.4,298.16
0.5,298.16
0.6,298.16
0.7,298.16
0.8,298.16
0.94,318.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.3547,313.15
0.4,313.15
0.5,313.15
0.55,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,300.65
0.1,310.65000000000003
0.14,298.2
0.2,310.65000000000003
0.24,298.2
0.3,310.65000000000003
0.34,298.2
0.4,310.65000000000003
0.44,298.2
0.5,310.65000000000003
0.54,298.2
0.6,310.65000000000003
0.64,298.2
0.7,310.65000000000003
0.74,298.2
0.8,310.65000000000003
0.9,310.65000000000003
0.94125,318.15
0.95839,303.15
1.0,306.9
0.03,298.15
0.12,318.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.82,298.15
0.91,309.4
0.15,313.15
0.25,313.15
0.35,313.15
0.45,313.15
0.55,313.15
0.65,313.15
0.75,313.15
0.85,313.15
0.95,313.15
0.0,310.65000000000003
0.1,310.65000000000003
0.2,310.65000000000003
0.3,310.65000000000003
0.4,310.65000000000003
0.5,310.65000000000003
0.51,313.15
0.6,310.65000000000003
0.7,310.65000000000003
0.8,310.65000000000003
0.9,310.65000000000003
1.0,310.65000000000003
0.0,309.4
0.1,309.4
0.2,309.4
0.3,309.4
0.4,309.4
0.5,309.4
0.6,309.4
0.7,309.4
0.8,309.4
0.9,309.4
0.94125,308.15
1.0,309.4
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,309.4
0.1,309.4
0.2,309.4
0.3,309.4
0.4,309.4
0.5,309.4
0.6,309.4
0.7,309.4
0.8,309.4
0.9,309.4
1.0,309.4
0.0,300.65
0.1,300.65
0.2,300.65
0.3,300.65
0.4,300.65
0.5,300.65
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.0,300.65
0.06,313.15
0.1,300.65
0.16,313.15
0.2,300.65
0.26,313.15
0.3,300.65
0.36,313.15
0.4,300.65
0.46,313.15
0.5,300.65
0.56,313.15
0.6,300.65
0.66,313.15
0.7,300.65
0.76,313.15
0.8,300.65
0.86,313.15
0.9,300.65
0.96,313.15
1.0,300.65
0.0,300.65
0.1,300.65
0.16,313.15
0.2,300.65
0.26,313.15
0.3,300.65
0.36,313.15
0.4,300.65
0.46,313.15
0.5,300.65
0.56,313.15
0.6,300.65
0.66,313.15
0.7,300.65
0.76,313.15
0.8,300.65
0.86,313.15
0.9,300.65
0.96,313.15
1.0,300.65
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.11,310.65000000000003
0.11,310.65000000000003
0.12,310.65000000000003
0.09,310.65000000000003
0.19,310.65000000000003
0.06,310.65000000000003
0.16,310.65000000000003
0.14,310.65000000000003
0.24,310.65000000000003
0.19,310.65000000000003
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,300.65
0.1,300.65
0.2,300.65
0.3,300.65
0.4,300.65
0.5,300.65
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
1.0,298.0
1.0,298.0
1.0,298.0
0.0,309.81666666666666
0.1,309.81666666666666
0.2,309.81666666666666
0.3,309.81666666666666
0.4,309.81666666666666
0.5,309.81666666666666
0.6,309.81666666666666
0.7,309.81666666666666
0.8,309.81666666666666
0.9,309.81666666666666
1.0,309.81666666666666
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,310.65
0.1,310.65
0.2,310.65
0.3,310.65
0.4,310.65
0.5,310.65
0.6,310.65
0.7,310.65
0.8,310.65
0.9,310.65
1.0,310.65
0.0,310.65
0.1,310.65
0.2,310.65
0.3,310.65
0.4,310.65
0.5,310.65
0.6,310.65
0.7,310.65
0.8,310.65
0.9,310.65
1.0,310.65
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,310.65
0.1,310.65
0.2,310.65
0.3,310.65
0.4,310.65
0.5,310.65
0.6,310.65
0.7,310.65
0.8,310.65
0.9,310.65
1.0,310.65
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
1.0,298.0
1.0,298.0
1.0,298.0
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
0.0,298.1
0.1,298.1
0.2,298.1
0.3,298.1
0.4,298.1
0.5,298.1
0.6,298.1
0.7,298.1
0.8,298.1
0.9,298.1
1.0,298.1
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,293.15
0.1,293.15
0.2,293.15
0.3,293.15
0.4,293.15
0.5,293.15
0.6,293.15
0.7,293.15
0.8,293.15
0.9,293.15
1.0,293.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.1,311.9
0.2,311.9
0.3,311.9
0.4,311.9
0.5,311.9
0.6,311.9
0.7,311.9
0.8,311.9
0.9,311.9
1.0,311.9
1.0,298.0
1.0,298.0
0.21,298.15
0.31,298.15
0.41,298.15
0.51,298.15
0.61,298.15
0.71,298.15
0.81,298.15
0.18,298.15
0.28,298.15
0.38,298.15
0.48,298.15
0.58,298.15
0.68,298.15
0.78,298.15
0.88,298.15
0.98,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.02,323.15
0.04,313.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.43,298.15
0.53,298.15
0.63,298.15
0.73,298.15
0.83,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
1.0,298.0
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.24,300.65
0.34,300.65
0.44,300.65
0.54,300.65
0.64,300.65
0.74,300.65
0.84,300.65
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.22,300.65
0.32,300.65
0.42,300.65
0.52,300.65
0.62,300.65
0.72,300.65
0.82,300.65
0.92,300.65
0.1,298.40000000000003
0.2,298.40000000000003
0.3,298.2242857142857
0.383,298.42862499999995
0.4,298.2242857142857
0.5,298.2242857142857
0.6,298.40000000000003
0.7,298.40000000000003
0.8,298.40000000000003
0.9,298.40000000000003
0.183,294.68
0.29,295.94
0.36,298.15
0.39,295.94
0.419,296.28333333333336
0.42,295.9
0.453,295.76875
0.49,298.25
0.52,295.9
0.5589999999999999,296.0733333333333
0.59,298.25
0.62,294.75
0.629,296.45
0.732,295.66333333333336
0.0,306.9
0.1,306.9
0.2,306.9
0.3,306.9
0.4,306.9
0.5,306.9
0.6,306.9
0.7,306.9
0.8,306.9
0.9,306.9
1.0,306.9
0.0,300.65
0.1,300.65
0.2,300.65
0.3,300.65
0.4,300.65
0.5,300.65
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,300.65
0.1,300.65
0.2,300.65
0.3,300.65
0.4,300.65
0.5,300.65
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,300.65
0.1,300.65
0.2,300.65
0.3,300.65
0.4,300.65
0.5,300.65
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
1.0,298.0
1.0,298.0
0.0,309.4
0.1,309.4
0.2,309.4
0.3,309.4
0.4,309.4
0.5,309.4
0.6,309.4
0.7,309.4
0.8,309.4
0.9,309.4
1.0,309.4
0.05,311.4833333333333
0.15,311.4833333333333
0.25,311.4833333333333
0.35,311.4833333333333
0.45,311.4833333333333
0.55,311.4833333333333
0.65,311.4833333333333
0.75,311.4833333333333
0.85,311.4833333333333
0.95,311.4833333333333
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
0.0,318.16
0.1,318.16
0.2,318.16
0.3,318.16
0.4,318.16
0.5,318.16
0.6,318.16
0.7,318.16
0.8,318.16
0.9,318.16
1.0,318.16
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
0.65,310.65
0.75,310.65
0.85,310.65
0.95,310.65
0.22,310.65
0.32,310.65
0.42,310.65
0.52,310.65
0.62,310.65
0.72,310.65
0.82,310.65
0.92,310.65
0.0,310.65000000000003
0.1,310.65000000000003
0.2,310.65000000000003
0.3,310.65000000000003
0.4,310.65000000000003
0.5,310.65000000000003
0.6,310.65000000000003
0.7,310.65000000000003
0.8,310.65000000000003
0.9,310.65000000000003
1.0,310.65000000000003
0.0,304.03000000000003
0.1,307.2166666666667
0.2,307.2166666666667
0.3,307.2166666666667
0.4,307.2166666666667
0.5,307.2166666666667
0.6,307.2166666666667
0.7,307.2166666666667
0.8,307.2166666666667
0.9,307.2166666666667
1.0,307.2166666666667
1.0,298.0
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
1.0,298.0
0.12,308.15
0.22,308.15
